time,price,return
2015/6/17,"5,138.83",1.014612563
2015/6/18,"4,930.55",0.959469373
2015/6/19,"4,637.05",0.940473172
2015/6/23,"4,786.09",1.032141124
2015/6/24,"4,880.13",1.019648607
2015/6/25,"4,706.52",0.964425128
2015/6/26,"4,336.20",0.921317661
2015/6/29,"4,191.55",0.966641299
2015/6/30,"4,473.00",1.067146998
2015/7/1,"4,253.02",0.950820478
2015/7/2,"4,108.00",0.965901877
2015/7/3,"3,885.92",0.94593963
2015/7/6,"3,998.54",1.028981554
2015/7/7,"3,928.00",0.982358561
2015/7/8,"3,663.04",0.932545825
2015/7/9,"3,897.63",1.064042435
2015/7/10,"4,106.56",1.05360437
2015/7/13,"4,211.81",1.025629724
2015/7/14,"4,112.15",0.976337964
2015/7/15,"3,966.76",0.964643799
2015/7/16,"3,997.36",1.007714104
2015/7/17,"4,151.50",1.03856045
2015/7/20,"4,160.61",1.002194388
2015/7/21,"4,166.01",1.001297887
2015/7/22,"4,157.16",0.997875665
2015/7/23,"4,250.81",1.022527399
2015/7/24,"4,176.28",0.982466871
2015/7/27,"3,818.73",0.91438553
2015/7/28,"3,811.09",0.997999335
2015/7/29,"3,930.38",1.031300756
2015/7/30,"3,815.41",0.970748375
2015/7/31,"3,816.70",1.000338103
2015/8/3,"3,829.24",1.003285561
2015/8/4,"3,948.16",1.031055771
2015/8/5,"3,866.90",0.979418261
2015/8/6,"3,831.85",0.990935892
2015/8/7,"3,906.95",1.019598888
2015/8/10,"4,084.37",1.045411382
2015/8/11,"4,066.67",0.995666406
2015/8/12,"4,016.13",0.987572141
2015/8/13,"4,075.46",1.014772928
2015/8/14,"4,073.54",0.999528888
2015/8/17,"4,077.87",1.001062958
2015/8/18,"3,825.41",0.938090228
2015/8/19,"3,886.14",1.015875423
2015/8/20,"3,761.45",0.967914177
2015/8/21,"3,589.54",0.95429688
2015/8/24,"3,275.53",0.912520824
2015/8/25,"3,042.93",0.928988591
2015/8/26,"3,025.69",0.994334408
2015/8/27,"3,205.64",1.059474037
2015/8/28,"3,342.29",1.042627993
2015/8/31,"3,366.54",1.007255504
2015/9/1,"3,362.08",0.998675198
2015/9/2,"3,365.83",1.001115381
2015/9/7,"3,250.49",0.965732078
2015/9/8,"3,334.02",1.025697664
2015/9/9,"3,399.31",1.019582966
2015/9/10,"3,357.56",0.987718096
2015/9/11,"3,347.19",0.996911448
2015/9/14,"3,281.13",0.980264042
2015/9/15,"3,152.23",0.960714754
2015/9/16,"3,309.25",1.049812355
2015/9/17,"3,237.00",0.978167258
2015/9/18,"3,251.27",1.004408403
2015/9/21,"3,308.25",1.017525459
2015/9/22,"3,339.03",1.009304013
2015/9/23,"3,263.03",0.977238899
2015/9/24,"3,285.00",1.006733006
2015/9/25,"3,231.95",0.983850837
2015/9/28,"3,242.75",1.003341636
2015/9/29,"3,178.85",0.980294503
2015/9/30,"3,202.95",1.007581358
2015/10/8,"3,296.48",1.029201205
2015/10/9,"3,340.12",1.013238363
2015/10/12,"3,447.69",1.03220543
2015/10/13,"3,445.04",0.999231369
2015/10/14,"3,406.11",0.988699696
2015/10/15,"3,486.82",1.023695653
2015/10/16,"3,534.07",1.013551029
2015/10/19,"3,534.18",1.000031126
2015/10/20,"3,577.70",1.01231403
2015/10/21,"3,473.25",0.970805266
2015/10/22,"3,524.53",1.01476427
2015/10/23,"3,571.24",1.013252831
2015/10/26,"3,589.26",1.005045866
2015/10/27,"3,592.88",1.001008564
2015/10/28,"3,524.92",0.981084812
2015/10/29,"3,533.31",1.002380196
2015/10/30,"3,534.08",1.000217926
2015/11/2,"3,475.96",0.983554419
2015/11/3,"3,465.49",0.996987882
2015/11/4,"3,628.54",1.047049624
2015/11/5,"3,705.97",1.021339161
2015/11/6,"3,793.37",1.023583569
2015/11/9,"3,840.35",1.012384766
2015/11/10,"3,833.24",0.998148606
2015/11/11,"3,833.65",1.000106959
2015/11/12,"3,795.32",0.990001696
2015/11/13,"3,746.24",0.987068284
2015/11/16,"3,764.13",1.004775455
2015/11/17,"3,758.39",0.998475079
2015/11/18,"3,715.58",0.988609484
2015/11/19,"3,774.97",1.015984046
2015/11/20,"3,774.38",0.999843707
